,user_id,history_item_title,item_title,history_item_id,item_id,history_item_sid,item_sid
1135,A1207,"['Yonisun Sound Dampening Door Bumpers, 1/2"" Diameter, Sheet of 100', 'Arctic Silver 5 AS5-3.5G Thermal Paste', 'SE TL10 10-Piece Test Lead Set with Alligator Clips', 'Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion', 'Hakko CHP 3-SA Stainless Steel Non-Magnetic Precision Tweezers with Very Fine Point Tips for Microelectronics Applications, 4-3/4"" Length', 'Hakko CHP 7-SA Stainless Steel Non-Magnetic Precision Tweezers with Very-Fine Point Curved Tips, 4-1/2"" Length']","Qualihome Drywall and Hollow-wall Anchor Assortment Kit, Anchors, Screws, Wall Anchor Hooks, and Hollow-door Toggle, 112 Pieces","[1097, 586, 285, 75, 2211, 1237]",1626,"['<a_132><b_39><c_35>', '<a_233><b_231><c_131>', '<a_117><b_244><c_93>', '<a_163><b_108><c_200>', '<a_164><b_217><c_6>', '<a_164><b_217><c_18>']",<a_124><b_112><c_123>
1136,A1450,"['Powerbuilt 647501 Heavy Duty 12-Ton Bottle Jack', 'Powerbuilt 640405 Heavy Duty 2-Ton Bottle Jack', 'X-Treme Tape TPE-XZLB Silicone Rubber Self Fusing Tape, 1"" x 10\', Triangular, Black', 'X-Treme Tape TPE-X36ZLB Silicone Rubber Self Fusing Tape, 1"" x 36\', Triangular, Black', 'J-B Weld 50112 ClearWeld Quick-Setting Epoxy Syringe - Dries Clear - 25 ml']","HUMCO HOLDING GROUP 303950303963 Boric Acid Powder, 6 oz.","[2035, 2036, 758, 309, 852]",606,"['<a_229><b_1><c_0>', '<a_229><b_1><c_5>', '<a_15><b_117><c_37>', '<a_15><b_117><c_86>', '<a_224><b_121><c_64>']",<a_195><b_94><c_188>
1137,A2237,"['Smart Weigh CW-500G Carbon Steel 500g OIML Class M1: &plusmn; 25 mg Calibration Weight with Chrome Finish', 'Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion', 'POWERTEC 17000 Workbench Caster Kit (Pack of 4)', 'Learn To Brew LLC Food Grade Vinyl Tubing - 10 feet 5/16 ID - 7/16 OD', 'Etekcity Lasergrip 774 Non-contact Digital Laser Infrared Thermometer Temperature Gun -58~ 716 (-50 ~ 380), Yellow and Black']","Tower Manufacturing 30438024 Auto-Reset 15 AMP Inline GFCI Triple Tap Cord, 2 Feet, Yellow","[1182, 75, 1059, 1106, 133]",2213,"['<a_148><b_85><c_253>', '<a_163><b_108><c_200>', '<a_49><b_142><c_150>', '<a_120><b_29><c_22>', '<a_142><b_151><c_72>']",<a_173><b_126><c_184>
1138,A2579,"['White SiliconeTubing, 1/2""ID, 3/4""OD, 1/8""Wall, 25\' Length']","White SiliconeTubing, 3/16""ID, 1/4""OD, 1/32"" Wall, 10' Length",[79],80,['<a_120><b_59><c_86>'],<a_120><b_59><c_43>
1139,A2579,"['White SiliconeTubing, 1/2""ID, 3/4""OD, 1/8""Wall, 25\' Length', 'White SiliconeTubing, 3/16""ID, 1/4""OD, 1/32"" Wall, 10\' Length']","T-fal C51407 Excite Nonstick Thermo-Spot Dishwasher Safe Oven Safe PFOA Free Fry Pan Cookware, 12-Inch, Red","[79, 80]",989,"['<a_120><b_59><c_86>', '<a_120><b_59><c_43>']",<a_208><b_93><c_2>
1140,A2579,"['White SiliconeTubing, 1/2""ID, 3/4""OD, 1/8""Wall, 25\' Length', 'White SiliconeTubing, 3/16""ID, 1/4""OD, 1/32"" Wall, 10\' Length', 'T-fal C51407 Excite Nonstick Thermo-Spot Dishwasher Safe Oven Safe PFOA Free Fry Pan Cookware, 12-Inch, Red']","T-fal C51402 Excite Nonstick Thermo-Spot Dishwasher Safe Oven Safe PFOA Free Fry Pan Cookware, 8-Inch, Red","[79, 80, 989]",990,"['<a_120><b_59><c_86>', '<a_120><b_59><c_43>', '<a_208><b_93><c_2>']",<a_208><b_93><c_0>
1141,A2579,"['White SiliconeTubing, 1/2""ID, 3/4""OD, 1/8""Wall, 25\' Length', 'White SiliconeTubing, 3/16""ID, 1/4""OD, 1/32"" Wall, 10\' Length', 'T-fal C51407 Excite Nonstick Thermo-Spot Dishwasher Safe Oven Safe PFOA Free Fry Pan Cookware, 12-Inch, Red', 'T-fal C51402 Excite Nonstick Thermo-Spot Dishwasher Safe Oven Safe PFOA Free Fry Pan Cookware, 8-Inch, Red']","T-fal C51402 Excite Nonstick Thermo-Spot Dishwasher Safe Oven Safe PFOA Free Fry Pan Cookware, 8-Inch, Red","[79, 80, 989, 990]",991,"['<a_120><b_59><c_86>', '<a_120><b_59><c_43>', '<a_208><b_93><c_2>', '<a_208><b_93><c_0>']",<a_208><b_93><c_0>
1142,A2579,"['White SiliconeTubing, 1/2""ID, 3/4""OD, 1/8""Wall, 25\' Length', 'White SiliconeTubing, 3/16""ID, 1/4""OD, 1/32"" Wall, 10\' Length', 'T-fal C51407 Excite Nonstick Thermo-Spot Dishwasher Safe Oven Safe PFOA Free Fry Pan Cookware, 12-Inch, Red', 'T-fal C51402 Excite Nonstick Thermo-Spot Dishwasher Safe Oven Safe PFOA Free Fry Pan Cookware, 8-Inch, Red', 'T-fal C51402 Excite Nonstick Thermo-Spot Dishwasher Safe Oven Safe PFOA Free Fry Pan Cookware, 8-Inch, Red']",SG-40 Silica Gel Dehumidifier Desiccant 40 Gram Orange/Green No Cobalt (II) Chloride,"[79, 80, 989, 990, 991]",307,"['<a_120><b_59><c_86>', '<a_120><b_59><c_43>', '<a_208><b_93><c_2>', '<a_208><b_93><c_0>', '<a_208><b_93><c_0>']",<a_252><b_6><c_250>
1143,A2700,"['Caster Classics 2-inch Locking Low Profile HD Rubber Wheel Plate Casters - 4-Pack', 'Stainless Steel 316 Cast Pipe Fitting, Coupling, Class 150, 1/2""NPT Female', '10K Ohm potentiometer potential+black control Knob', 'American Labs 2000ml / 2L Narrow Mouth Erlenmeyer Flask with Heavy Duty Rim', 'bayite AC 110V Fahrenheit Digital Temperature Controller 10A 1 Relay with Sensor']","Neiko 10194A Titanium Step Drill Bit, High Speed Steel | 1/4"" to 1-3/8"" | Total 10 Step Sizes","[1148, 2068, 1493, 2295, 2499]",151,"['<a_49><b_29><c_211>', '<a_28><b_161><c_132>', '<a_223><b_77><c_222>', '<a_254><b_180><c_253>', '<a_201><b_12><c_192>']",<a_26><b_112><c_213>
1144,A2700,"['Caster Classics 2-inch Locking Low Profile HD Rubber Wheel Plate Casters - 4-Pack', 'Stainless Steel 316 Cast Pipe Fitting, Coupling, Class 150, 1/2""NPT Female', '10K Ohm potentiometer potential+black control Knob', 'American Labs 2000ml / 2L Narrow Mouth Erlenmeyer Flask with Heavy Duty Rim', 'bayite AC 110V Fahrenheit Digital Temperature Controller 10A 1 Relay with Sensor', 'Neiko 10194A Titanium Step Drill Bit, High Speed Steel | 1/4"" to 1-3/8"" | Total 10 Step Sizes']",Pixnor Measuring Cylinder Graduated Cylinder Lab Test Tube Set of 4,"[1148, 2068, 1493, 2295, 2499, 151]",2304,"['<a_49><b_29><c_211>', '<a_28><b_161><c_132>', '<a_223><b_77><c_222>', '<a_254><b_180><c_253>', '<a_201><b_12><c_192>', '<a_26><b_112><c_213>']",<a_254><b_152><c_101>
1145,A5269,"['3M Safety Stripe Tape 5702 Black/Yellow, 1 in x 36 yd 5.4 mil, Conveniently Packaged (Pack of 1)', 'Colgate Max Fresh Full Head Toothbrush, Medium', '3-IN-ONE  Professional Grade Pneumatic Tool Oil, 4 OZ', 'Delta Power Equipment Corporation 50-767 1.5 hp Dust Collector', 'WD-40 Specialist&nbsp; Spray and Stay Gel Lubricant No-Drip Formula with SMART STRAW&nbsp;SPRAYS 2 WAYS, 10 OZ', 'RADEX RD1503+ w/o dosimeter: High accuracy Geiger counter, radiation detector (English)', 'FLIR CM174 True RMS 600A AC/DC Clamp Meter with IGM', 'Wypall X90 Extended Use Cloths (12891), Reusable Wipes BRAG BOX, Blue Denim, 1 Box / Case, 136 Sheets / Box', 'ZING 2268 Eco Parking Sign, No Parking Anytime, Left and Right Arrow, 18Hx12W, Engineer Grade Prismatic, Recycled Aluminum']","ZING 1885S Zing Safety Sign, Fire Extinguisher with Arrow, 14"" Height x 3.25"" Width, Recycled Polystyrene SelfAdhesive, Red on White","[840, 845, 2968, 1964, 376, 159, 1085, 1304, 2797]",1737,"['<a_171><b_127><c_206>', '<a_113><b_96><c_65>', '<a_64><b_168><c_17>', '<a_244><b_241><c_6>', '<a_64><b_101><c_171>', '<a_142><b_189><c_171>', '<a_174><b_226><c_204>', '<a_87><b_129><c_158>', '<a_24><b_179><c_58>']",<a_244><b_175><c_197>
1146,A6239,"['Printrbot Simple Kit with Aluminum Handle and Spool Rack 3D Printer Kit', 'Printrbot Assembled Metal Simple 3D Printer, Black, PLA Filament, 1.75mm Ubis Hot End, 6"" x 6"" x 6"" Build Volume', 'Printrbot Printrbot Play 1505 - White Assembled 3D Printer, White', 'XYZprinting Handheld 3D Scanner 1.0 Pro', 'Inland 1.75mm Gold PLA 3D Printer Filament - 1kg Spool (2.2 lbs)']","BuildTak 3D Printing Build Surface, 6.5"" x 10"" Rectangle, Black (Pack of 3)","[1823, 2124, 2225, 886, 1950]",3073,"['<a_134><b_155><c_210>', '<a_236><b_51><c_10>', '<a_134><b_216><c_236>', '<a_29><b_77><c_30>', '<a_200><b_14><c_48>']",<a_93><b_40><c_6>
1147,A1432,"['Refrigeration Copper Tubing, 1/8"" x 50\'', 'Rubbermaid Commercial Maximizer Mop Head, Blend, Medium, Blue (1924783)', 'URBEST 530 Pcs 2:1 Heat Shrink Tubing Tube Sleeving Wrap Cable Wire 5 Color 8 Size', 'Philips Sonicare Diamond Clean Rechargeable Toothbrush w/Deep Clean Mode with Adaptive Clean Brush Head, Black', 'iRobot Braava 380t Robot Mop', 'Philips Sonicare HX6732/74 Healthywhite Electric Rechargeable Toothbrush 2-pack', 'Gardner Bender 19-001 WireGard Screw-On Wire Connectors, 22-16 AWG, Electrical Wire Nut, 14 pk, Grey', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator']","Apera Instruments AI209 PH20 Value Waterproof pH Pocket Tester, &plusmn;0.1 pH Accuracy, 0-14.0 pH Range, Complete Kit","[720, 1703, 149, 2549, 509, 1698, 568, 154, 154]",622,"['<a_120><b_231><c_209>', '<a_87><b_166><c_149>', '<a_55><b_146><c_248>', '<a_113><b_116><c_141>', '<a_208><b_181><c_67>', '<a_113><b_192><c_229>', '<a_83><b_36><c_90>', '<a_142><b_169><c_0>', '<a_142><b_169><c_0>']",<a_13><b_38><c_23>
1148,A1660,"['1.0ml Graduated Transfer Pipettes, 5.0ml Capacity, 0.25ml Grad. Interval, Karter Scientific 206I2 (Pack of 500)', 'Plastic Transfer Pipettes 3ml, Graduated, Pack of 100', 'SEOH Beaker Borosilicate Glass Low Form Graduated 250ml Each', 'J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz.', 'HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Copper', 'HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black', '3D Printer Head(6PCS),6PCS 3D Printer 0.4mm Extruder Brass Nozzle Print Head for MK8 1.75mm ABS PLA Printer(0.4mm)']","HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black","[2264, 122, 2624, 505, 2625, 1938, 2626]",405,"['<a_106><b_41><c_110>', '<a_106><b_60><c_163>', '<a_254><b_246><c_49>', '<a_224><b_11><c_3>', '<a_126><b_27><c_151>', '<a_126><b_27><c_235>', '<a_110><b_220><c_241>']",<a_126><b_70><c_202>
1149,A2141,"['CRC 5037 White Lithium Grease - 10 Wt Oz.', 'Lisle 52750 Stethoscope Kit', 'Lisle 52750 Stethoscope Kit', 'Sticky Ass Tape SAT 1.81-Inch by 35 yards Tape']","Permatex 51813 Anaerobic Gasket Maker, 50 ml Tube","[49, 1151, 1151, 1631]",38,"['<a_64><b_206><c_230>', '<a_147><b_229><c_201>', '<a_147><b_229><c_201>', '<a_15><b_224><c_104>']",<a_97><b_226><c_219>
1150,A2228,"['X-Treme Tape TPE-XZLBRD Silicone Rubber Self Fusing Tape, 1"" x 10\', Triangular, Bright Red', 'Sashco Pre-Caulking Filler Rope Backer Rod Roll, 100\' Length x 3/8"" Width, Grey', 'Industrial & Scientific"" />', 'Nite Ize LSBM-01-2R3 S-Biner MicroLock Stainless Steel, 2-Pack, Black']",Racers Edge 3000 1/2-Ounce Bottle W Needle Tip,"[2139, 1124, 1135, 2795]",402,"['<a_15><b_117><c_112>', '<a_97><b_34><c_143>', '<a_215><b_4><c_149>', '<a_152><b_75><c_235>']",<a_77><b_56><c_130>
1151,A3226,"['Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG', 'Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG', 'FLIR ONE Thermal Imager for iOS', 'Dicor BT-1834-1 1/8"" x 3/4"" x 30\' Butyl Seal Tape', 'RH Adhesives HH-66 Industrial Strength Vinyl Cement Glue with Brush, 8 oz, Clear', 'T&uuml;rlen Precision TEST DIAL INDICATOR 7 JEWELS .0005"" 0-15-0']","Gardner Bender GSW-20  Electrical Toggle Switch Covers, EDPM Rubber Cover, Moisture, Dust and Dirt Resistant, Pack of 2, Black","[190, 191, 2127, 538, 171, 47]",1337,"['<a_44><b_104><c_0>', '<a_44><b_104><c_0>', '<a_142><b_156><c_0>', '<a_97><b_231><c_184>', '<a_224><b_24><c_193>', '<a_25><b_1><c_7>']",<a_31><b_42><c_34>
1152,A3284,"['Function Generator DIY KIT by JYE Tech FG085', 'Marrywindix 6pcs ESD Precision Anti-Static Tweezers, Tweezers Stainless Steel Tweezers with a Bag for Electronics Jewelry-Making Repairing', 'DTOL 10 X Mini Laser Dot Diode Module Head WL Red 650nm 6mm 5V 5mW Pack of 10', 'Focusable 650nm 5mW 3-5V Red Laser ""Line"" Module Diode w/ driver Plastic Lens (2 Pack)']","SE 82331TF 30-Piece Set of Titanium-Coated Diamond Burrs, Grits 120-150","[2973, 119, 1453, 2364]",1089,"['<a_174><b_180><c_9>', '<a_60><b_228><c_69>', '<a_89><b_42><c_0>', '<a_89><b_226><c_248>']",<a_14><b_45><c_111>
1153,A3284,"['Function Generator DIY KIT by JYE Tech FG085', 'Marrywindix 6pcs ESD Precision Anti-Static Tweezers, Tweezers Stainless Steel Tweezers with a Bag for Electronics Jewelry-Making Repairing', 'DTOL 10 X Mini Laser Dot Diode Module Head WL Red 650nm 6mm 5V 5mW Pack of 10', 'Focusable 650nm 5mW 3-5V Red Laser ""Line"" Module Diode w/ driver Plastic Lens (2 Pack)', 'SE 82331TF 30-Piece Set of Titanium-Coated Diamond Burrs, Grits 120-150']",AIRSUNNY three Legs 5 pairs Infrared Diode LED IR Emission and Receiver,"[2973, 119, 1453, 2364, 1089]",1878,"['<a_174><b_180><c_9>', '<a_60><b_228><c_69>', '<a_89><b_42><c_0>', '<a_89><b_226><c_248>', '<a_14><b_45><c_111>']",<a_89><b_221><c_231>
1154,A3338,"['Wixey WR365 Digital Angle Gauge and Level', '1"" x 30"" SURGI-SHARP&reg; Leather Belt & Abrasive Stick', 'Buna-N O-Ring Kit, 70A Durometer, 382 Pieces, 30 Sizes', 'Inkbird All-Purpose Digital Temperature Controller Fahrenheit &Centigrade Thermostat w Sensor 2 Relays ITC-1000', 'Anytime Tools Dial Caliper 6"" / 150mm DUAL Reading Scale METRIC SAE Standard INCH MM', 'X-Treme Tape TPE-XZLW Silicone Rubber Self Fusing Tape, 1"" x 10\', Triangular, White', 'ProTapes Pro 950 Polyimide Film Tape, 7500V Dielectric Strength, 36 yds Length x 1/2"" Width (Pack of 1)', 'X-Treme Tape TPE-XZLBRD Silicone Rubber Self Fusing Tape, 1"" x 10\', Triangular, Bright Red', 'X-Treme Tape TPE-X36ZLB Silicone Rubber Self Fusing Tape, 1"" x 36\', Triangular, Black', 'X-Treme Tape TPE-XZLCLR Silicone Rubber Self Fusing Tape, 1"" x 10\', Triangular, Clear']",URBEST 530 Pcs 2:1 Heat Shrink Tubing Tube Sleeving Wrap Cable Wire 5 Color 8 Size,"[2006, 893, 810, 1859, 162, 2140, 1042, 2139, 309, 734]",149,"['<a_27><b_128><c_227>', '<a_14><b_254><c_90>', '<a_37><b_4><c_176>', '<a_201><b_132><c_107>', '<a_163><b_138><c_238>', '<a_15><b_117><c_224>', '<a_221><b_34><c_5>', '<a_15><b_117><c_112>', '<a_15><b_117><c_86>', '<a_15><b_117><c_82>']",<a_55><b_146><c_248>
1155,A4025,"['PEI (Polyetherimide) Sheet, Opaque Off-White, Standard Tolerance, ASTM D5205 PEI0113, 0.03"" Thickness, 12"" Width, 24"" Length', 'PEI (Polyetherimide) Sheet, Opaque Off-White, Standard Tolerance, ASTM D5205 PEI0113, 0.03"" Thickness, 12"" Width, 24"" Length', '100Pcs M3 3mm Female Thread Hex Metal Nut Fastener Silver Tone', 'Metal J-head V6 Hotend 1.75mm Filament 0.4mm Bowden Extruder Reprap 3D Printer with 1 Meter Tubing', 'Economy Pre-Assembly M5 T Nut for 20mm T-Slot/V-Slot Aluminum Extrusions (Pack of 25)', 'Kamo 5PCS Aluminum Heater Block M6 Specialized for MK7 MK8 Makerbot 3D Printer Extruder', 'Filabot ABS 3D Printing Smoothing Pen', 'Blue Sea Systems Terminal Block Jumper for 30A Terminal Blocks, Pack of 5']","HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Silver","[957, 957, 1821, 1817, 2962, 2863, 2485, 1984]",1898,"['<a_37><b_162><c_20>', '<a_37><b_162><c_20>', '<a_169><b_177><c_102>', '<a_154><b_220><c_9>', '<a_169><b_212><c_36>', '<a_110><b_141><c_250>', '<a_126><b_33><c_3>', '<a_36><b_103><c_96>']",<a_126><b_27><c_82>
1156,A5275,"['Addicore 5 Pack nRF24L01+ and ESP8266 Breadboard Breakout Adapter Board (BB-ADTR)', 'microtivity IL188 5mm Assorted Clear LED w/Resistors (8 Colors, Pack of 80)', 'Marrywindix 6pcs ESD Precision Anti-Static Tweezers, Tweezers Stainless Steel Tweezers with a Bag for Electronics Jewelry-Making Repairing', 'Signstek 2PCS P6100 100 MHz Oscilloscope Probe for Rigol Atten Owon Siglent', 'uxcell 10 Pcs 1x40 Pin 2.54mm Pitch Straight Single Row PCB Female Headers', 'SUNKEE 28-pin ZIF Socket', 'Vktech Home Appliance DHT22/AM2302 Digital Temperature And Humidity Measurement Sensor', 'KOOKYE Mega328 Transistor Tester Diode Triode Capacitance ESR Meter MOS/PNP/NPN L/C/R with Clear case']",DHT Electronics 2PCS RF coaxial cable UHF female SO239 to MCX male right angle connector RG316 20CM,"[2911, 553, 119, 1364, 1444, 1174, 2101, 2631]",2917,"['<a_188><b_86><c_182>', '<a_223><b_10><c_55>', '<a_60><b_228><c_69>', '<a_174><b_23><c_121>', '<a_251><b_250><c_72>', '<a_188><b_110><c_124>', '<a_201><b_120><c_200>', '<a_223><b_32><c_2>']",<a_251><b_148><c_26>
1157,A5444,"['Automatic Temperature Compensation 0-32% Brix Refractometer Beer Wine CNC Fruit by Ade Advanced Optics', 'G2PLUS 100PCS 3ml Disposable Plastic Essential Oils Graduated Transfer Pipettes']",SEOH Graduated Cylinder Borosilicate Glass Round Base - Capacity (ml) 100 -,"[1590, 1780]",2673,"['<a_11><b_214><c_225>', '<a_106><b_99><c_244>']",<a_254><b_135><c_231>
1158,A5752,"['MakerBot Replicator 2 Desktop 3D Printer,', 'Printrbot Assembled Metal Simple 3D Printer, Black, PLA Filament, 1.75mm Ubis Hot End, 6"" x 6"" x 6"" Build Volume', '3D Solutech Real Gold 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)', 'Professional Black 1.75mm PLA 3D Printer Filament, 1kg (2.2lb) Filament Weight, 0.05mm Tolerance, by ProMolt 3D', 'BIQU Upgrade Wear Resistant MK10 Nozzles M7 0.4mm Threaded Stainless Steel Nozzle Extrusion Head (Pack of 5pcs)', 'MeltInk3D PLA-1K175PRP05 Purple PLA 3D Printer Filament &Oslash; 1.75mm, 1Kg (2.2 Lb), Made in USA, Dimensional Accuracy: &plusmn; 0.05mm']",Smartbuy 1.75mm Christmas Red ABS 3D Printer Filament - 1kg Spool/Roll (2.2 lbs) - Dimensional Accuracy +/- 0.05mm,"[2456, 2124, 2842, 3079, 2187, 3093]",2179,"['<a_29><b_51><c_43>', '<a_236><b_51><c_10>', '<a_126><b_132><c_195>', '<a_95><b_51><c_3>', '<a_110><b_110><c_34>', '<a_200><b_93><c_124>']",<a_126><b_245><c_253>
1159,A6064,"['3D Solutech Natural Clear 1.75mm 3D Printer PLA Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)', '3D Solutech Chocolate Brown 3D Printer PLA Filament 1.75MM Filament 2.2 LBS (1.0KG)', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Transparent White', '3D Solutech Real Gold 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)']","3D Solutech Real Grey 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)","[1701, 2986, 2845, 2842]",2117,"['<a_126><b_132><c_2>', '<a_126><b_117><c_14>', '<a_126><b_70><c_160>', '<a_126><b_132><c_195>']",<a_126><b_132><c_157>
1160,A17,"['Rust Bullet MB24SP Metal Blast Rust Treatment and Rust Remover, 24 oz. Spray Bottle, Clear Liquid', 'Rust Bullet MB24SP Metal Blast Rust Treatment and Rust Remover, 24 oz. Spray Bottle, Clear Liquid', 'Red Devil 0325 Steel Wool, 2 Medium Course, 8 Pads']","Gorilla Original Gorilla Glue, Waterproof Polyurethane Glue, 8 ounce Bottle, Brown","[98, 98, 99]",100,"['<a_64><b_200><c_122>', '<a_64><b_200><c_122>', '<a_14><b_35><c_11>']",<a_224><b_46><c_99>
1161,A240,"['General Tools 1261-4 1/2-Inch Grommet Refill with 24 Grommets', 'DEWALT DW4902 1-Inch by 1/4-Inch High Performance Carbon Knot Wire End Brush, 0.020-Inch Wire', 'J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz.', 'TEKTON 8-Inch Swivel Bench Vise | 54008', 'Forney 20859 Cutting Fluid, Industrial Pro Tap Magic, 1-Gallon']","Industrial & Scientific"" />","[330, 615, 505, 870, 34]",84,"['<a_34><b_146><c_231>', '<a_14><b_166><c_180>', '<a_224><b_11><c_3>', '<a_164><b_90><c_121>', '<a_64><b_56><c_131>']",<a_163><b_153><c_37>
1162,A484,"['Camco 4ft TastePURE Drinking Water Hose - Lead and BPA Free, Reinforced for Maximum Kink Resistance,  1/2""Inner Diameter (22763)', 'Gorilla 6100101 Tape Handy Roll, 1-Pack, Black', 'Gorilla Tape, Black Duct Tape, 1.88"" x 35 yd, Black, (Pack of 1)', 'ATP Vinyl-Flex PVC Food Grade Plastic Tubing, Clear, 1/4"" ID x 3/8"" OD, 100 feet Length', 'ATP Vinyl-Flex PVC Food Grade Plastic Tubing, Clear, 1/8"" ID x 1/4"" OD, 100 feet Length', 'Gorilla Crystal Clear Duct Tape, 1.88&rdquo; x 5 yd, Clear, (Pack of 1)']","Eagle UI-50-FS Red Galvanized Steel Type I Gasoline Safety Can with Funnel, 5 Gallon Capacity, 13.5"" Height, 12.5"" Diameter","[126, 178, 104, 915, 1498, 1499]",1497,"['<a_120><b_209><c_194>', '<a_221><b_127><c_11>', '<a_15><b_224><c_209>', '<a_120><b_198><c_255>', '<a_120><b_198><c_243>', '<a_15><b_82><c_218>']",<a_79><b_177><c_65>
1163,A1944,"['Control Devices ST Series Brass ASME Safety Valve, 150 psi Set Pressure, 1/4"" Male NPT', 'X-Treme Tape TPE-XR1510ZLB Silicone Rubber Self Fusing Tape, 1.5"" x 10\', Rectangular, Black', 'GemRed 82413 Digital Protractor Angle Finder Gauge Inclinometer with Backlight and Magnetic Base IP65']","Kimberly-Clark Kimtech Science Kimwipes Delicate Task Disposable Wiper, 8-25/64"" Length x 4-25/64"" Width, White (Pack of 3)","[1747, 1625, 361]",1293,"['<a_2><b_29><c_126>', '<a_15><b_117><c_138>', '<a_80><b_123><c_35>']",<a_87><b_202><c_5>
1164,A2216,"['Amazing GOOP 165012 RV Adhesive 3.7 fl. oz.', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Green Grease 203 Synthetic Waterproof High Temperature Grease, 3 Oz. Tube (Pack of 3)']",Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion,"[859, 153, 153, 934]",75,"['<a_224><b_225><c_33>', '<a_15><b_87><c_88>', '<a_15><b_87><c_88>', '<a_64><b_65><c_169>']",<a_163><b_108><c_200>
1165,A2927,"['JIUWU 1.0mm Tungsten Steel Carbide PCB CNC End Mill Engraving Bits Milling Machine Pack of 10', 'Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black']","HDPE (High Density Polyethylene) Sheet, Opaque Off-White, Standard Tolerance, ASTM D4976-245, 0.125"" Thickness, 12"" Width, 24"" Length","[1931, 238]",574,"['<a_81><b_44><c_211>', '<a_142><b_151><c_66>']",<a_94><b_75><c_249>
